GID,alea_argile
410003668,nul
410003669,nul
410003670,nul
410003671,nul
410003672,nul
410003673,nul
410003674,nul
410003675,nul
410003676,nul
410003677,nul
410003678,nul
410003679,nul
410003680,nul
410003681,nul
410003682,nul
410003683,nul
410004053,fort
410809094,fort
416503130,nul
410934118,fort
410934119,fort
410004062,fort
410004063,fort
410004064,fort
410004065,fort
410004067,fort
410004068,fort
410004069,fort
410004070,fort
410004073,fort
410004074,fort
410004077,fort
410004078,fort
410809113,nul
410809114,nul
410004526,moyen
410004533,fort
410004534,fort
410004535,fort
410004536,fort
410004539,fort
410004540,fort
410004541,fort
410004546,fort
410004548,fort
410004549,fort
410004550,fort
410004551,fort
410004553,fort
410003328,fort
410003329,fort
410003330,fort
410003331,fort
410003332,fort
410003333,fort
410003334,fort
410003335,fort
410003336,fort
410003338,fort
410003339,fort
410003340,fort
410003341,fort
410003342,fort
410003345,fort
410003346,fort
410003347,fort
410003348,fort
410003349,fort
410003684,nul
410003685,nul
410003686,nul
410003687,nul
410003688,nul
410003689,nul
410003690,nul
410003691,nul
410003692,nul
410003693,nul
410003694,nul
410003695,nul
410003696,nul
410003697,nul
410003698,nul
410003699,nul
410003700,nul
410003701,nul
410003702,nul
410003703,nul
410004080,fort
410004081,fort
410004082,fort
410004083,fort
410934108,fort
410004086,fort
410004093,fort
410004094,fort
410934109,fort
410004103,fort
410004104,fort
410004105,fort
410004106,fort
410004108,fort
410004109,fort
410004111,fort
410004554,moyen
410004557,fort
410004558,fort
410004560,fort
410004561,fort
410004562,fort
410004563,fort
410004564,fort
410004565,fort
410004566,fort
410004567,fort
410004569,fort
410004570,fort
410004573,fort
410004575,fort
410004576,fort
410004578,fort
410004580,fort
410003350,fort
410003353,fort
410003355,fort
410003356,fort
410003357,fort
410003358,fort
410003359,fort
410003361,fort
410003363,fort
410003364,fort
410003365,fort
410003366,fort
410003367,fort
410003368,fort
410003369,fort
410003371,fort
410003372,fort
410003373,fort
410003374,fort
410003375,fort
410003704,nul
410003705,nul
410003706,nul
410003707,nul
410003708,nul
410003709,nul
410003710,nul
410003711,nul
410003712,nul
410003714,nul
410003715,nul
410003716,nul
410003717,nul
410003718,nul
410003719,nul
410003720,nul
410003721,nul
410003722,nul
410003723,nul
410004112,fort
410004113,fort
410004115,fort
410004116,fort
410004117,fort
410004118,fort
410004119,fort
410004120,fort
410004121,fort
410004122,fort
410004123,fort
410004125,fort
410004127,fort
410004128,fort
410004129,fort
410004130,fort
410004131,fort
410004132,fort
410004581,fort
410004583,fort
410004584,fort
410004585,fort
410004587,fort
410004588,fort
410004590,fort
410004591,fort
410004592,fort
410004593,fort
410004594,fort
410004596,fort
410004597,fort
410004598,fort
410004599,fort
410004600,fort
410004602,fort
410004604,fort
410004605,fort
410004606,fort
410003376,fort
410003377,fort
410003378,fort
410003380,fort
410003382,fort
410003383,fort
410003384,fort
410003385,fort
410003387,fort
410003388,fort
410003389,fort
410003390,fort
410003391,fort
410003394,fort
410003724,nul
410003725,nul
410003726,nul
410003727,nul
410003728,fort
410003729,nul
410003730,nul
410003731,nul
410003732,nul
410003733,nul
410003734,nul
410003735,nul
410003736,nul
410003737,nul
410003738,nul
410003739,nul
410003740,nul
410003741,nul
410003742,fort
410003743,fort
410003744,fort
410004134,fort
410004135,fort
410809096,fort
410809095,fort
410809103,nul
410004140,fort
410809098,nul
410809099,nul
410809100,nul
410809101,nul
410809106,nul
410809104,nul
410809105,nul
410004152,fort
410004153,fort
410004156,fort
410004157,fort
410004158,fort
410003043,fort
410003044,nul
410003045,nul
410003046,nul
410003047,nul
410003048,nul
410003049,nul
410003050,fort
410003053,fort
410003054,fort
410003055,fort
410003056,fort
410003057,fort
410003058,fort
410003059,fort
410003060,fort
410003061,fort
410003062,fort
410003063,fort
410003397,fort
410003399,fort
410003400,fort
410003401,fort
410003402,fort
410965174,fort
410935489,moyen
410965175,fort
410003409,fort
410935490,moyen
410965176,fort
410965183,fort
410965184,fort
410003416,fort
410003745,fort
410003746,fort
410003747,fort
410003748,fort
410003749,fort
410003750,nul
410003751,nul
410003752,nul
410003753,nul
410003754,nul
410003755,nul
410003756,nul
410003757,nul
410003758,nul
410003759,nul
410003760,nul
410003761,nul
410003762,nul
410003763,nul
410003764,nul
410809107,nul
410004174,fort
410004175,fort
410004176,fort
410004177,fort
410004179,fort
410004180,fort
410004182,fort
410004184,fort
410004186,fort
410004187,fort
410004189,fort
410004190,fort
410004191,fort
410004192,fort
410004193,fort
410003064,fort
410003065,fort
410003066,fort
410003067,fort
410003068,fort
410817237,fort
410817239,fort
410003074,fort
410003075,fort
410003076,fort
410003077,fort
410003078,fort
410003079,fort
410003082,fort
410003083,fort
410003417,fort
410003419,fort
410003420,fort
410003421,fort
410003422,fort
410003423,fort
410003427,fort
410966475,fort
410966477,fort
410003443,fort
410003444,fort
410003445,fort
410003446,fort
410966478,fort
410003453,fort
410003454,fort
410003765,nul
410003766,nul
410003767,nul
410003768,nul
410003769,nul
410003770,nul
410003771,nul
410003772,nul
410003773,nul
410003774,nul
410003775,nul
410003776,nul
410003777,nul
410003778,nul
410003779,nul
410003780,nul
410003781,nul
410003782,nul
410003783,nul
410003784,nul
410003785,nul
410004195,fort
410004196,fort
410004198,fort
410004199,fort
410004200,fort
410004201,fort
410004202,fort
410004203,fort
410004204,fort
410004205,fort
410004208,fort
410004209,fort
410004210,fort
410004211,fort
410004212,fort
410004213,fort
410003084,fort
410003086,fort
410003087,fort
410003088,fort
410003089,fort
410003090,fort
410003091,fort
410003092,fort
410003093,fort
410003095,fort
410003096,fort
410003098,fort
410003099,fort
410817247,fort
410817248,fort
410003102,fort
410003104,fort
410003455,fort
410003456,fort
410003457,fort
410003458,fort
410003459,fort
410003460,fort
410003461,fort
410003463,fort
410003464,fort
410003465,nul
410003466,nul
410003467,nul
410003468,nul
410003469,nul
410003471,fort
410003472,fort
410003473,fort
410003474,fort
410003476,fort
410003786,nul
410003787,nul
410003789,nul
410003790,nul
410003791,nul
410003792,fort
410003793,fort
410003794,nul
410003795,nul
410003796,fort
410003797,fort
410003798,fort
410003799,fort
410003800,fort
410003801,fort
410003802,fort
410003803,nul
410003804,nul
410003805,fort
410004214,fort
410004215,fort
410004216,fort
410004217,fort
410004218,fort
410004219,fort
410004220,fort
410004223,fort
410004224,fort
410004226,fort
410004228,fort
410004229,fort
410004231,fort
410004232,fort
410004233,fort
410004234,fort
410004236,fort
410003107,fort
410003108,fort
410003109,fort
410003110,fort
410003111,fort
410003112,fort
410003113,fort
410003114,fort
410003115,fort
410003116,fort
410003117,fort
410003118,fort
410003121,fort
410003122,fort
410003123,fort
410003124,fort
410003477,fort
410003478,fort
410003479,fort
410003480,fort
410003482,nul
410003483,nul
410003484,nul
410003485,nul
410003486,nul
410003487,nul
410003488,nul
410003489,nul
410003490,nul
410003491,nul
410003492,nul
410003493,nul
410003494,nul
410003495,nul
410003496,nul
410003497,nul
410003806,fort
410003807,fort
410003808,fort
410003809,fort
410003810,fort
410003811,fort
410003812,fort
410003813,fort
410003814,nul
410003815,fort
410003816,fort
410003817,fort
410003818,fort
410003819,fort
410003820,nul
410003821,fort
410003822,fort
410003823,fort
410003824,fort
410004237,fort
410004238,moyen
410004239,moyen
410004241,fort
410004242,moyen
410004243,moyen
410004244,moyen
410004245,moyen
410004246,moyen
410004247,moyen
410004248,moyen
410004249,fort
410809109,nul
410004256,fort
410004257,moyen
410809112,nul
410809110,nul
410003125,fort
410003126,fort
410003127,fort
410003128,fort
410003129,fort
410003130,fort
410811650,fort
410811651,fort
410003133,fort
410003134,fort
410003135,fort
410811652,fort
410003146,fort
410003150,fort
410003151,fort
410003152,fort
410003153,fort
410003498,nul
410003499,nul
410003500,nul
410003501,nul
410003502,nul
410003503,nul
410003504,nul
410003505,nul
410003506,nul
410003507,nul
410003509,nul
410003510,nul
410003511,nul
410003512,nul
410003514,nul
410003515,nul
410003516,nul
410003517,nul
410003518,nul
410003825,fort
410003826,fort
410003827,fort
410003828,fort
410003830,nul
410003831,fort
410003832,nul
410003833,nul
410003834,fort
410003835,fort
410003837,fort
410003838,fort
410003839,nul
410003840,fort
410003841,fort
410003847,fort
410003848,fort
410003849,fort
410004273,fort
410004275,fort
410004277,fort
410004278,fort
410004279,nul
410004280,fort
410004281,fort
410004282,fort
410004283,fort
410004284,fort
410004285,fort
410004286,fort
410004287,fort
410004288,fort
410004289,fort
410004290,fort
410004291,fort
410004292,fort
410004293,fort
410004294,fort
410003154,fort
410003155,fort
410003156,fort
410003157,fort
410003158,fort
410003159,fort
410003160,fort
410003161,fort
410003162,fort
410003163,fort
410003164,fort
410003165,fort
410003166,fort
410003168,fort
410003170,fort
410003171,fort
410003172,fort
410003173,fort
410003175,fort
410003519,nul
410003520,nul
410003521,nul
410003522,nul
410003523,nul
410003524,nul
410003525,nul
410003526,fort
410003527,nul
410003528,nul
410003529,nul
410003530,nul
410003532,nul
410003533,nul
410003534,nul
410003536,nul
410003537,nul
410003538,nul
410003539,nul
410003850,fort
410003851,fort
410003852,fort
410003853,fort
410003854,fort
410003857,fort
410003858,fort
410003859,fort
410003860,fort
410003861,fort
410003862,fort
410003863,fort
410003868,fort
410003869,fort
410003870,fort
410003871,fort
410003872,fort
410003873,fort
410004295,fort
410004296,fort
410004297,fort
410004298,fort
410004299,fort
410004300,fort
410004301,fort
410004302,fort
410004303,fort
410004304,fort
410004306,fort
410004307,fort
410004308,fort
410004309,fort
410004310,fort
410004311,fort
410004312,fort
410004313,fort
410004314,fort
410003176,fort
410003178,fort
410003179,fort
410003180,fort
410003181,fort
410003185,fort
410003186,fort
410003188,fort
410003189,fort
410003190,fort
410003191,fort
410003192,fort
410003193,fort
410003194,fort
410003195,fort
410003196,fort
410003197,fort
410003540,nul
410003541,nul
410003542,nul
410003543,nul
410003544,nul
410003545,nul
410003546,nul
410003547,nul
410003548,nul
410003549,nul
410003550,nul
410003551,nul
410003554,fort
410003555,nul
410003556,fort
410003557,fort
410003558,fort
410003559,nul
410003560,nul
410003561,fort
410003874,fort
410003876,fort
410003877,fort
410003880,fort
410003881,fort
410003882,fort
410003883,fort
410003884,fort
410003885,fort
410003890,fort
410003891,fort
410003894,fort
410003897,fort
410003898,fort
410003899,fort
410004321,fort
410004325,fort
410004326,fort
410004327,fort
410004328,fort
410004329,fort
410004330,fort
410004332,fort
410004336,fort
410004337,fort
410004338,fort
410004339,fort
410004340,fort
410004341,fort
410004342,fort
410004343,fort
410004345,fort
410004346,fort
410003198,fort
410003199,fort
410815746,fort
410003201,fort
410003202,fort
410815747,fort
410815750,fort
410003206,fort
410003207,fort
410003208,fort
410003209,fort
410003210,fort
410904088,fort
410003212,fort
410003213,fort
410815751,fort
410003562,nul
410003564,nul
410003565,nul
410003567,nul
410003568,nul
410003569,nul
410003570,nul
410003571,nul
410003572,nul
410003573,nul
410003574,fort
410003575,nul
410003576,nul
410003577,nul
410003578,nul
410003579,nul
410003580,nul
410003902,fort
410003905,fort
410003906,fort
410003908,fort
410003909,fort
410003910,fort
410003912,fort
410003915,fort
410003917,fort
410003918,fort
410003922,fort
410003923,fort
410003924,fort
410003925,fort
410003926,fort
410003927,fort
410004348,fort
410004349,fort
410004350,fort
410004351,fort
410004354,fort
410004356,fort
410004358,fort
410004359,fort
410004360,fort
410004361,fort
410004362,fort
410004364,fort
410004365,fort
410004369,fort
410003217,fort
410003218,fort
410003220,fort
410003221,fort
410003222,fort
410003223,fort
410003224,fort
410003225,fort
410003226,fort
410003227,fort
410003228,fort
410003229,fort
410003230,fort
410003231,fort
410003232,fort
410003233,fort
410003234,fort
410816972,nul
410003582,nul
410003583,nul
410003584,nul
410003585,nul
410003586,nul
410003587,nul
410003588,nul
410003589,nul
410003590,nul
410003591,nul
410003592,nul
410003593,nul
410003594,nul
410003595,nul
410003596,nul
410003597,nul
410003598,nul
410003599,nul
410003600,nul
410003928,fort
410003929,fort
410003930,fort
410003931,fort
410003932,fort
410003933,fort
410003934,fort
410003935,fort
410003936,fort
410003937,fort
410003938,fort
410003939,fort
410003940,fort
410003943,fort
410003944,fort
410003945,fort
410003946,fort
410955867,moyen
410004371,fort
410004372,fort
410004373,fort
410004375,fort
410004376,fort
410004377,fort
410004380,fort
410004382,moyen
410955868,moyen
410004388,fort
410004389,fort
410004390,fort
410004392,fort
410004393,fort
410004394,fort
410004401,fort
410003235,fort
410003236,fort
410003237,fort
410003238,fort
410853119,nul
410003240,fort
410003241,fort
410003242,fort
410003243,fort
410003245,fort
410003246,fort
410003247,fort
410003248,fort
410003249,fort
410003254,fort
410003601,nul
410003602,nul
410003603,nul
410003605,nul
410003606,nul
410003607,nul
410003608,nul
410003609,nul
410003610,nul
410003611,nul
410003612,nul
410003613,nul
410003614,fort
410003615,moyen
410003616,nul
410003617,fort
410003618,fort
410003619,fort
410003620,fort
410003621,fort
410003948,fort
410003949,fort
410003950,fort
410003951,fort
410003955,fort
410003956,fort
410003957,fort
410003958,fort
410003959,fort
410003961,fort
410003966,fort
410003973,fort
410003974,fort
410003975,fort
410003976,fort
410003977,fort
410005697,fort
410005699,moyen
410005701,moyen
410005702,moyen
410005703,moyen
410005705,fort
410005707,fort
410005708,fort
410005710,fort
410005714,fort
410005718,fort
410005719,fort
410005723,fort
410005726,moyen
410005727,fort
410005729,fort
410006079,moyen
410006080,fort
410006082,fort
410006085,fort
410006086,fort
410006087,fort
410006089,fort
410006090,fort
410006091,fort
410006092,fort
410006093,fort
410006094,fort
410006095,fort
410006097,fort
410006098,fort
410006099,fort
410006100,fort
410006101,fort
410004849,fort
410004851,fort
410004853,fort
410004857,fort
410004859,fort
410004861,fort
410004862,fort
410004867,fort
410004868,fort
410004870,fort
410004871,fort
410004873,fort
410004874,fort
410004875,fort
410004876,fort
410004877,fort
410004878,fort
410004879,fort
410005283,fort
410005284,fort
410005285,fort
410005286,fort
410005287,fort
410005288,fort
410005290,fort
410005291,fort
410005292,fort
410005293,fort
410005294,fort
410005295,fort
410005296,fort
410005297,fort
410005298,fort
410005299,fort
410005300,fort
410005302,fort
410005730,fort
410005731,fort
410005732,fort
410005733,fort
410005734,fort
410005736,fort
410005737,fort
410005738,fort
410005750,fort
410005754,nul
410005755,nul
410005756,fort
410005757,fort
410005758,fort
410005759,fort
410005760,fort
410005761,fort
410005762,fort
410006102,fort
410006103,fort
410006104,fort
410006106,fort
410006107,fort
410006108,fort
